clave_res,mes_año,Hombre_ingreso,Mujer_ingreso,Total_Ingresos_Respiratorios,Hombres_Recuperadas,Mujeres_Recuperadas,Total_Sobreviven,Hombre_defuncion,Mujer_defuncion,Total_Defunciones,Hombre_ambulatorio,Mujer_ambulatorio,Total_ambulatorio,Hombre_hospitalizado,Mujer_hospitalizado,Total_hospitalizado,Hombre_ingreso_PrimeraVez,Mujer_ingreso_PrimeraVez,Hombre_ingreso_subsecuente,Mujer_ingreso_subsecuente,Hombre_Infeccion_hosp,Mujer_Infeccion_hosp,Hombre_sala_recuperacion,Mujer_sala_recuperacion,Hombre_Terapia_intensiva,Mujer_Terapia_intensiva,Hombre_Terapia_intermedia,Mujer_Terapia_intermedia,MAPA,Fecha,Temperatura Promedio,Humedad relativa Promedio,PM25 Promedio,PM10 Promedio,O3 Promedio,SO2 Promedio,CO Promedio,NO2 Promedio,NOX Promedio,NO Promedio,Temperatura Máxima,Humedad relativa Máxima,PM25 Máxima,PM10 Máxima,O3 Máxima,NO Máxima,NOX Máxima,NO2 Máxima,CO Máxima,SO2 Máxima,Temperatura Minima,Humedad relativa Minima,LAT_DECIMAL,LON_DECIMAL,ALTITUD
090100001,01/05/2009,17,24,41,13,23,36,4,1,5,0,9,9,17,15,32,16,23,1,1,1,0,17,24,17,24,17,24,090100001,01/05/2009,19.00438,47.66642,26.61502,50.66807,38.46278,4.61434,0.74758,29.1463,43.11256,14.11477,30.15871,90.61444,91.76025,212.44915,153.34135,188.80227,239.24475,239.24475,4.35718,76.27519,10.83197,5.07182,19.390806,-99.195413,2308
090070001,01/05/2009,47,37,84,46,33,79,1,4,5,10,8,18,37,29,66,45,33,2,4,0,0,47,37,47,37,47,37,090070001,01/05/2009,19.42635,47.40095,24.93662,50.26601,40.10443,3.76909,0.93004,30.12681,46.29924,16.45254,31.11436,92.27238,92.49584,292.48169,140.24672,178.49645,228.6189,228.6189,3.99202,59.01495,11.28288,5.17088,19.359004,-99.092622,2242
090170001,01/05/2009,13,7,20,12,7,19,1,0,1,4,2,6,9,5,14,13,7,0,0,0,0,13,7,13,7,13,7,090170001,01/05/2009,19.97801,46.95592,24.02685,53.0994,33.41254,5.93388,0.77922,32.77496,52.6259,20.30547,32.35675,92.94013,83.15802,271.07817,141.06484,249.51348,296.50046,296.50046,3.59237,101.30558,11.97469,5.00248,19.419261,-99.113701,2229
090160001,01/05/2009,1,4,5,1,4,5,0,0,0,0,2,2,1,2,3,1,4,0,0,0,0,1,4,1,4,1,4,090160001,01/05/2009,19.23889,47.69326,26.77955,50.7848,37.82623,4.42473,0.75919,29.40027,44.48115,15.25362,30.59863,90.9121,94.17015,244.16723,149.2779,195.50036,244.83677,244.83677,4.08053,82.59605,10.92685,4.98658,19.407269,-99.190754,2264
090110001,01/05/2009,10,11,21,9,9,18,1,2,3,1,2,3,9,9,18,9,10,1,1,0,0,10,11,10,11,10,11,090110001,01/05/2009,19.08628,48.45093,26.62917,56.34664,45.31062,1.88844,0.85147,29.98349,47.06224,17.2679,30.79477,98.53616,93.3255,803.52334,130.41815,188.80974,237.44624,237.44624,3.884,43.71151,10.81415,5.95234,19.270566,-99.004846,2249
090130001,01/05/2009,19,20,39,17,18,35,2,2,4,3,1,4,16,19,35,18,19,1,1,0,0,19,20,19,20,19,20,090130001,01/05/2009,19.02548,47.94732,26.1979,49.91798,38.90049,3.8059,0.82355,30.29945,48.24566,18.13794,30.37381,94.34904,90.98737,352.0883,142.37003,198.12689,245.60304,245.60304,3.9049,60.04074,10.87872,5.532,19.263462,-99.104913,2237
090140001,01/05/2009,2,2,4,2,1,3,0,1,1,1,1,2,1,1,2,2,2,0,0,0,0,2,2,2,2,2,2,090140001,01/05/2009,19.17935,47.41221,26.34575,50.0105,37.42232,4.12459,0.81789,30.36702,47.41424,17.22631,30.51129,91.55151,84.50062,262.45973,142.43041,202.7202,251.03481,251.03481,4.09373,71.67636,11.12458,5.09076,19.371992,-99.157853,2238
090060001,01/05/2009,9,9,18,9,9,18,0,0,0,2,1,3,7,8,15,9,8,0,1,0,0,9,9,9,9,9,9,090060001,01/05/2009,19.75739,47.12301,25.22722,51.24318,38.40477,3.98657,0.86727,31.02645,47.964,17.13254,31.83421,92.37086,86.75603,249.22794,146.85849,209.28368,257.76671,257.76671,4.0682,76.12542,11.67027,5.05234,19.395901,-99.097612,2233
090050001,01/05/2009,59,36,95,53,34,87,6,2,8,11,10,21,48,26,74,56,34,3,2,0,0,59,36,59,36,59,36,090050001,01/05/2009,19.64628,46.97961,26.58776,54.58744,34.7909,3.79916,0.79241,30.41256,49.0983,18.8627,31.33691,89.81082,87.28178,295.08854,144.37782,224.95034,277.56563,277.56563,4.06315,77.31909,11.5563,5.05281,19.482945,-99.113471,2229
090030001,01/05/2009,14,14,28,13,12,25,1,2,3,4,3,7,10,11,21,14,14,0,0,0,0,14,14,14,14,14,14,090030001,01/05/2009,18.87053,47.50797,26.49763,48.70837,36.44171,4.05082,0.78134,29.78483,46.65815,17.07341,29.78533,91.28546,82.14629,268.03598,131.99053,199.88464,247.16097,247.16097,3.95519,65.34008,10.9524,5.16058,19.350214,-99.162146,2247
090150001,01/05/2009,12,15,27,11,14,25,1,1,2,3,4,7,9,11,20,11,15,1,0,0,0,12,15,12,15,12,15,090150001,01/05/2009,19.73687,47.25085,26.68742,52.77463,33.62555,4.66502,0.81586,32.4426,50.39505,18.0271,31.69282,91.9582,93.0845,279.10609,143.60426,185.02053,239.93264,239.93264,3.8552,75.98737,11.55871,4.9834,19.441646,-99.151884,2230
090040001,01/05/2009,4,0,4,4,0,4,0,0,0,1,0,1,3,0,3,4,0,0,0,0,0,4,0,4,0,4,0,090040001,01/05/2009,16.96712,47.25911,27.00546,49.46058,44.90183,4.14485,0.69915,28.10157,42.1954,14.29814,27.78045,86.10304,99.06881,262.32898,141.75558,187.50617,234.86422,234.86422,3.78933,79.29037,9.1549,5.9767,19.35735,-99.299792,2780
090080001,01/05/2009,4,2,6,3,1,4,1,1,2,1,1,2,3,1,4,4,2,0,0,0,0,4,2,4,2,4,2,090080001,01/05/2009,18.38709,47.54252,26.60512,46.64001,40.22559,3.549,0.5604,25.78618,36.59246,11.19165,28.95309,88.7991,92.40008,243.67457,152.43109,147.42176,192.24674,192.24674,3.09431,68.22649,10.59176,5.51152,19.304898,-99.241515,2520
090120001,01/05/2009,26,12,38,23,12,35,3,0,3,4,3,7,22,9,31,26,12,0,0,0,0,26,12,26,12,26,12,090120001,01/05/2009,18.69357,47.66992,26.35107,46.91046,39.80708,4.04593,0.6692,28.25258,42.65357,14.61394,29.41198,91.48813,88.4942,251.09627,152.77707,194.63686,240.55846,240.55846,3.59923,59.1575,10.83805,5.32428,19.288275,-99.167125,2280
090090001,01/05/2009,3,7,10,3,6,9,0,1,1,1,2,3,2,5,7,3,7,0,0,0,1,3,7,3,7,3,7,090090001,01/05/2009,19.08725,48.33805,26.53934,54.61598,42.66651,2.70377,0.82462,29.62112,46.48066,17.04979,30.7321,97.53072,93.25274,654.39631,134.2144,193.71175,241.79363,241.79363,3.85,52.02791,10.82305,5.85271,19.191249,-99.023371,2429
090020001,01/05/2009,25,12,37,23,12,35,2,0,2,7,4,11,18,8,26,25,12,0,0,0,0,25,12,25,12,25,12,090020001,01/05/2009,19.58236,48.00498,28.66381,52.50187,36.96211,4.1253,0.77246,29.44138,42.5926,13.28886,30.91968,91.1403,108.43267,294.09061,152.52183,181.16063,227.86599,227.86599,3.99055,103.36168,11.01185,4.7821,19.484102,-99.18436,2244
090060001,01/06/2009,8,6,14,8,6,14,0,0,0,1,2,3,7,4,11,8,6,0,0,0,0,8,6,8,6,8,6,090060001,01/06/2009,19.59467,55.5938,22.22511,42.22287,31.08316,3.47437,0.80163,29.29534,47.13161,17.97814,31.31802,95.85272,77.06879,368.02733,142.95455,164.00015,206.88407,206.88407,3.57991,67.82803,11.68467,10.15863,19.395901,-99.097612,2233
090100001,01/06/2009,9,8,17,8,7,15,1,1,2,2,2,4,7,6,13,9,8,0,0,0,0,9,8,9,8,9,8,090100001,01/06/2009,18.78454,57.17841,22.64889,41.01165,32.47671,5.27567,0.71248,27.09368,42.01118,15.0144,29.68284,94.76651,73.43023,291.95652,144.76396,163.4886,213.22687,213.22687,3.35239,65.32967,10.89168,10.17132,19.390806,-99.195413,2308
090020001,01/06/2009,14,15,29,14,14,28,0,1,1,6,4,10,8,11,19,14,15,0,0,0,1,14,15,14,15,14,15,090020001,01/06/2009,19.28981,56.94238,25.13037,43.42251,30.99021,6.48219,0.70795,27.92337,41.2995,13.45887,30.18268,94.33151,75.61313,261.69415,126.35683,138.97427,190.18569,190.18569,3.56155,95.55059,10.94404,10.19528,19.484102,-99.18436,2244
090130001,01/06/2009,14,10,24,14,10,24,0,0,0,7,2,9,7,8,15,14,10,0,0,0,0,14,10,14,10,14,10,090130001,01/06/2009,18.74506,58.37858,22.20788,41.28233,32.30474,4.41059,0.83141,28.33751,47.40829,19.24119,29.93653,96.55259,81.88086,296.33607,140.73363,174.19808,216.54909,216.54909,3.40698,61.33873,10.98018,10.14601,19.263462,-99.104913,2237
090140001,01/06/2009,3,2,5,2,2,4,1,0,1,2,1,3,1,1,2,3,2,0,0,0,0,3,2,3,2,3,2,090140001,01/06/2009,19.06611,56.53447,21.67938,41.46814,32.32628,4.48886,0.79797,28.79175,47.02158,18.355,30.17307,95.38868,69.63895,311.82046,145.41852,169.01127,214.35568,214.35568,3.45741,66.01404,11.21384,10.18366,19.371992,-99.157853,2238
090070001,01/06/2009,36,30,66,32,27,59,4,3,7,7,8,15,29,22,51,35,29,1,1,0,0,36,30,36,30,36,30,090070001,01/06/2009,19.17998,56.77924,21.22523,42.46222,32.68238,4.07831,0.90155,26.91317,43.32733,16.84026,30.58577,95.90904,86.53539,301.36003,142.17028,163.68357,204.08734,204.08734,3.69355,66.87871,11.25561,10.22965,19.359004,-99.092622,2242
090050001,01/06/2009,43,27,70,40,26,66,3,1,4,10,3,13,33,24,57,42,26,1,1,0,0,43,27,43,27,43,27,090050001,01/06/2009,19.33725,56.06901,23.72563,42.88628,28.12395,3.10465,0.73333,27.44437,46.61404,19.27257,30.50751,94.88783,76.77464,260.84397,123.50731,197.52352,246.12937,246.12937,3.63536,66.91103,11.50497,10.8688,19.482945,-99.113471,2229
090150001,01/06/2009,12,16,28,11,15,26,1,1,2,4,2,6,8,14,22,11,15,1,1,0,0,12,16,12,16,12,16,090150001,01/06/2009,19.55926,55.71749,23.76613,43.19277,27.15443,4.60752,0.69021,29.78081,48.4257,18.69044,31.13347,95.45603,72.70292,355.46844,127.07943,185.14696,240.16544,240.16544,3.66764,66.68548,11.57197,10.18654,19.441646,-99.151884,2230
090170001,01/06/2009,18,5,23,18,5,23,0,0,0,4,3,7,14,2,16,15,5,3,0,0,0,18,5,18,5,18,5,090170001,01/06/2009,19.9266,54.7454,21.92262,44.18382,26.55529,3.51766,0.69068,31.88389,55.0369,23.28779,31.94563,95.98051,65.28245,500.09718,133.48542,210.58439,256.16131,256.16131,3.84272,67.77741,12.06806,10.0143,19.419261,-99.113701,2229
090110001,01/06/2009,16,5,21,15,5,20,1,0,1,8,0,8,8,5,13,16,5,0,0,0,0,16,5,16,5,16,5,090110001,01/06/2009,18.6768,59.32331,22.78281,40.29097,36.82041,2.20738,0.77749,27.34291,45.40003,18.25105,30.28139,97.87214,92.41542,454.06978,135.34654,172.70426,216.21248,216.21248,3.45431,33.52167,11.14836,10.0165,19.270566,-99.004846,2249
090030001,01/06/2009,20,10,30,18,10,28,2,0,2,6,3,9,14,7,21,20,10,0,0,0,0,20,10,20,10,20,10,090030001,01/06/2009,18.89213,57.01445,21.33413,40.52296,33.58607,4.78479,0.79091,28.49767,46.50087,18.15365,29.70318,95.32882,67.1679,277.38374,150.34755,167.7335,211.12101,211.12101,3.2869,63.49589,11.13189,10.19288,19.350214,-99.162146,2247
090040001,01/06/2009,5,2,7,5,1,6,0,1,1,0,0,0,5,2,7,5,2,0,0,0,0,5,2,5,2,5,2,090040001,01/06/2009,15.34208,58.92893,22.90497,40.51644,38.24067,4.6783,0.64575,26.32815,41.03635,14.88151,25.45092,94.01135,77.26649,264.57716,162.09708,156.39145,202.9877,202.9877,3.15958,71.29172,9.25306,10.004,19.35735,-99.299792,2780
090080001,01/06/2009,6,4,10,6,4,10,0,0,0,2,3,5,4,1,5,6,4,0,0,0,0,6,4,6,4,6,4,090080001,01/06/2009,18.32026,58.22523,22.41748,37.83693,34.30781,4.07611,0.51678,25.30039,36.89378,11.95052,28.79658,94.59495,75.90592,241.33726,148.99881,129.3842,172.76132,172.76132,2.5118,59.4903,10.84056,10.11111,19.304898,-99.241515,2520
090090001,01/06/2009,5,2,7,4,2,6,1,0,1,1,0,1,4,2,6,5,1,0,1,0,0,5,2,5,2,5,2,090090001,01/06/2009,18.6797,59.17114,22.61207,40.80579,35.03793,3.00661,0.75406,27.35427,45.11172,17.9351,30.19911,97.57189,86.77555,406.94096,135.74062,171.25528,214.97651,214.97651,3.3807,45.61337,11.05647,10.04786,19.191249,-99.023371,2429
090120001,01/06/2009,22,13,35,22,13,35,0,0,0,10,6,16,12,7,19,21,13,1,0,0,0,22,13,22,13,22,13,090120001,01/06/2009,18.75242,57.80292,22.0146,39.16415,33.51521,4.85775,0.67607,27.25803,41.81663,14.73102,29.42937,95.51076,75.20776,253.1403,149.80127,155.13806,193.87559,193.87559,2.84312,61.16163,11.05951,10.18238,19.288275,-99.167125,2280
090160001,01/06/2009,7,0,7,7,0,7,0,0,0,0,0,0,7,0,7,7,0,0,0,0,0,7,0,7,0,7,0,090160001,01/06/2009,18.9755,56.96633,23.09966,41.7298,31.8845,4.84214,0.69513,27.42234,43.23946,15.94092,30.01915,94.75788,74.02652,303.69301,141.57439,164.95101,216.83667,216.83667,3.45197,71.45134,10.92109,10.1782,19.407269,-99.190754,2264
090060001,01/07/2009,7,11,18,7,10,17,0,1,1,3,2,5,4,9,13,7,10,0,1,0,0,7,11,7,11,7,11,090060001,01/07/2009,19.62119,58.54207,17.72089,35.66827,27.41062,3.74079,0.7725,26.39917,44.22058,18.00902,29.2863,97.67143,59.56664,139.68874,128.44402,180.57669,225.06219,225.06219,3.47625,58.94568,12.89364,14.89732,19.395901,-99.097612,2233
090040001,01/07/2009,2,6,8,2,6,8,0,0,0,0,1,1,2,5,7,2,6,0,0,0,0,2,6,2,6,2,6,090040001,01/07/2009,18.96109,59.52973,17.77878,35.30807,25.04412,4.61691,0.61627,23.33805,38.28387,15.13394,28.16975,95.69111,57.60233,159.27941,47.00545,147.35204,183.00901,183.00901,2.77559,65.00424,12.21432,16.44242,19.35735,-99.299792,2780
090030001,01/07/2009,22,12,34,22,12,34,0,0,0,8,3,11,14,9,23,22,11,0,1,0,0,22,12,22,12,22,12,090030001,01/07/2009,18.8177,59.27316,16.55194,33.4565,31.76787,4.50933,0.70023,25.49631,43.90286,18.55766,27.94503,97.03015,55.04852,139.16585,142.81373,161.68576,198.1179,198.1179,3.11412,57.44093,12.31988,15.87447,19.350214,-99.162146,2247
090160001,01/07/2009,2,6,8,2,5,7,0,1,1,1,2,3,1,4,5,1,6,1,0,0,0,2,6,2,6,2,6,090160001,01/07/2009,19.24825,59.01701,17.70204,36.32114,28.94783,4.88402,0.66218,24.01826,40.24795,16.36118,28.6023,96.24135,57.7324,163.16041,127.68793,159.55158,194.93261,194.93261,3.01105,64.79155,12.46258,15.80544,19.407269,-99.190754,2264
090120001,01/07/2009,20,9,29,20,9,29,0,0,0,8,4,12,12,5,17,20,8,0,1,0,0,20,9,20,9,20,9,090120001,01/07/2009,18.62104,60.02346,17.1351,31.87255,30.85239,4.17067,0.6278,24.45578,40.20461,15.89052,27.66207,97.18798,56.97443,139.16353,134.44445,146.11846,179.69192,179.69192,2.82124,53.80557,12.17797,16.55397,19.288275,-99.167125,2280
090100001,01/07/2009,14,16,30,14,16,30,0,0,0,1,4,5,13,12,25,13,14,1,2,0,0,14,16,14,16,14,16,090100001,01/07/2009,19.07553,59.10808,17.44921,35.31945,29.70322,5.4046,0.57931,23.7052,38.74156,15.13214,28.33149,96.304,57.25465,156.35034,131.09568,150.46516,184.84394,184.84394,2.89638,63.63587,12.39021,15.88274,19.390806,-99.195413,2308
090080001,01/07/2009,5,4,9,5,4,9,0,0,0,0,0,0,5,4,9,5,4,0,0,0,0,5,4,5,4,5,4,090080001,01/07/2009,18.57783,59.70528,17.40083,32.07317,30.96912,4.01515,0.51618,22.39029,34.0552,12.08498,27.50745,96.49922,57.24847,143.43833,125.72458,115.58317,152.27377,152.27377,2.31994,61.80017,12.20102,16.4437,19.304898,-99.241515,2520
090020001,01/07/2009,14,11,25,13,11,24,1,0,1,2,9,11,12,2,14,14,11,0,0,0,0,14,11,14,11,14,11,090020001,01/07/2009,19.22399,59.0904,19.05435,40.12186,28.53106,6.12437,0.81175,25.22684,39.03914,13.89945,28.36199,95.69833,57.87564,185.78668,123.88286,159.09691,198.40582,198.40582,2.70276,74.48179,12.39896,15.95396,19.484102,-99.18436,2244
090110001,01/07/2009,2,4,6,2,4,6,0,0,0,0,0,0,2,4,6,1,4,1,0,0,0,2,4,2,4,2,4,090110001,01/07/2009,18.25951,62.13863,17.89537,33.97905,33.73718,2.15029,0.72813,25.70722,44.56372,19.01008,27.92081,98.89764,57.62852,171.02743,135.30538,168.17447,206.63878,206.63878,3.27265,33.8646,11.42718,17.94296,19.270566,-99.004846,2249
090150001,01/07/2009,22,19,41,21,17,38,1,2,3,4,8,12,18,11,29,21,19,1,0,0,0,22,19,22,19,22,19,090150001,01/07/2009,19.61736,58.48466,18.14766,38.38531,23.97964,4.74337,0.867,25.27326,45.58041,20.33903,29.19909,97.23258,58.72439,190.12938,118.31718,176.58168,218.90116,218.90116,3.38046,69.0205,12.87007,15.01965,19.441646,-99.151884,2230
090050001,01/07/2009,41,26,67,37,25,62,4,1,5,17,3,20,24,23,47,40,26,1,0,0,0,41,26,41,26,41,26,090050001,01/07/2009,19.20645,58.61703,18.40837,42.08246,25.24414,2.40178,0.89899,23.81179,44.30012,20.58404,28.59621,96.55126,63.66856,227.76462,115.36366,194.00188,231.81493,231.81493,2.85528,39.29163,12.57683,16.58509,19.482945,-99.113471,2229
090130001,01/07/2009,12,7,19,11,5,16,1,2,3,2,2,4,10,5,15,12,7,0,0,0,0,12,7,12,7,12,7,090130001,01/07/2009,18.60931,60.97736,17.38336,34.22534,29.27869,4.13334,0.75508,26.24979,46.08129,19.96978,28.04355,97.9511,57.99926,147.66285,128.75553,168.40926,205.52805,205.52805,3.29443,51.0529,11.89266,17.18378,19.263462,-99.104913,2237
090090001,01/07/2009,7,6,13,6,6,12,1,0,1,4,0,4,3,6,9,7,6,0,0,0,0,7,6,7,6,7,6,090090001,01/07/2009,18.32808,61.94011,17.71354,34.61413,31.91837,2.90819,0.71508,25.2099,43.69079,18.62987,27.95591,98.67937,57.70675,169.77223,130.73995,166.53467,204.20011,204.20011,3.16201,41.26841,11.50171,17.81787,19.191249,-99.023371,2429
090140001,01/07/2009,5,2,7,5,2,7,0,0,0,1,1,2,4,1,5,5,2,0,0,0,0,5,2,5,2,5,2,090140001,01/07/2009,19.12512,58.95718,16.84363,34.80619,29.85299,4.46325,0.72506,25.69607,44.06652,18.5159,28.45823,97.11947,55.91893,141.97845,134.35677,168.65525,207.41129,207.41129,3.22726,59.69118,12.49827,15.51484,19.371992,-99.157853,2238
090170001,01/07/2009,12,13,25,11,12,23,1,1,2,4,4,8,8,9,17,12,13,0,0,0,0,12,13,12,13,12,13,090170001,01/07/2009,19.98704,58.00544,18.14276,36.16898,24.7377,5.19182,0.72447,24.74478,48.82315,24.17509,29.76095,97.96804,56.5598,184.82378,125.51161,197.63565,242.23338,242.23338,2.91322,76.88619,13.27054,14.06724,19.419261,-99.113701,2229
090070001,01/07/2009,35,22,57,31,19,50,4,3,7,6,5,11,29,17,46,35,22,0,0,1,1,35,22,35,22,35,22,090070001,01/07/2009,19.14799,59.43266,16.81481,35.07611,28.08876,4.21165,0.76005,26.12456,43.85134,17.99847,28.68308,97.51427,60.3523,134.13811,129.6981,172.63016,214.55167,214.55167,3.84558,50.50758,12.41689,15.90303,19.359004,-99.092622,2242
090100001,01/08/2009,10,10,20,10,10,20,0,0,0,1,2,3,9,8,17,10,9,0,1,0,1,10,10,10,10,10,10,090100001,01/08/2009,18.35851,61.53595,16.13814,32.65383,27.26604,4.9349,0.77714,23.0913,37.26418,14.23166,27.69978,96.67831,64.63404,129.192,120.67043,128.95824,159.99928,159.99928,3.01992,71.35603,12.09856,12.87957,19.390806,-99.195413,2308
090140001,01/08/2009,3,2,5,3,1,4,0,1,1,1,0,1,2,2,4,3,2,0,0,0,0,3,2,3,2,3,2,090140001,01/08/2009,18.32899,61.36275,16.51563,32.6152,26.31408,4.79573,0.76667,25.12378,43.21256,18.22201,27.64803,97.66523,71.91459,120.02789,115.98374,132.43721,166.31848,166.31848,2.89771,59.94355,12.26595,12.20857,19.371992,-99.157853,2238
090160001,01/08/2009,2,5,7,1,4,5,1,1,2,0,0,0,2,5,7,2,5,0,0,0,1,2,5,2,5,2,5,090160001,01/08/2009,18.49284,61.49109,15.94246,33.3443,26.34921,5.55516,0.71439,23.33474,38.47105,15.23191,27.78146,96.66248,61.94408,132.59463,117.16312,124.67248,156.78423,156.78423,2.97599,71.42491,12.0563,12.85992,19.407269,-99.190754,2264
090020001,01/08/2009,11,11,22,9,10,19,2,1,3,2,6,8,9,5,14,11,11,0,0,0,0,11,11,11,11,11,11,090020001,01/08/2009,18.55194,61.88797,17.62439,36.14864,25.29457,7.07263,0.60854,24.15087,36.8584,12.79316,27.66779,96.42215,53.75967,155.10502,114.12628,120.12033,154.77367,154.77367,3.03343,83.21597,11.77921,13.96695,19.484102,-99.18436,2244
090080001,01/08/2009,4,5,9,4,5,9,0,0,0,1,2,3,3,3,6,4,5,0,0,0,0,4,5,4,5,4,5,090080001,01/08/2009,17.9788,61.94578,16.33497,30.15186,28.4613,4.42129,0.55236,21.87353,35.77479,13.98754,27.46901,96.58036,64.10412,125.17921,123.97352,104.14924,135.06212,135.06212,2.23216,63.82704,12.24832,13.28881,19.304898,-99.241515,2520
090170001,01/08/2009,9,10,19,8,10,18,1,0,1,3,0,3,6,10,16,9,7,0,3,1,0,9,10,9,10,9,10,090170001,01/08/2009,18.7948,60.77748,13.91278,33.19256,22.7229,5.50613,0.67097,22.68268,44.15903,21.57479,27.89107,98.95311,61.96414,121.65021,105.57321,123.01509,155.3591,155.3591,2.19986,55.37677,12.87366,11.03497,19.419261,-99.113701,2229
090050001,01/08/2009,36,31,67,32,30,62,4,1,5,15,10,25,21,21,42,36,30,0,1,0,0,36,31,36,31,36,31,090050001,01/08/2009,18.4452,60.79601,14.95916,37.88429,23.00849,3.13862,0.69556,22.71747,41.18906,18.56456,27.56058,97.13623,45.57802,171.90141,103.68732,131.79601,162.08572,162.08572,2.67811,44.02263,12.39315,11.62356,19.482945,-99.113471,2229
090060001,01/08/2009,11,8,19,9,8,17,2,0,2,1,1,2,10,7,17,11,8,0,0,0,0,11,8,11,8,11,8,090060001,01/08/2009,18.59284,61.02178,15.19313,32.69816,24.47036,4.736,0.69164,25.74656,42.04636,16.5538,27.77331,98.46118,58.8987,118.15172,109.84029,118.11365,154.0431,154.0431,2.60198,53.05642,12.53451,11.47401,19.395901,-99.097612,2233
090030001,01/08/2009,13,13,26,12,12,24,1,1,2,1,4,5,12,9,21,13,12,0,1,0,0,13,13,13,13,13,13,090030001,01/08/2009,18.12868,61.6086,16.84147,31.77097,27.19194,4.63864,0.78374,25.07158,44.26795,19.28284,27.54099,97.45661,75.79166,117.12325,120.39157,136.68182,169.59623,169.59623,2.94235,58.83513,12.23522,12.52058,19.350214,-99.162146,2247
090040001,01/08/2009,2,1,3,2,0,2,0,1,1,0,0,0,2,1,3,2,1,0,0,0,0,2,1,2,1,2,1,090040001,01/08/2009,18.33043,61.83299,16.40008,32.48506,27.0354,5.38259,0.64813,22.62627,37.57413,15.02693,27.71659,95.66403,60.14504,132.54234,117.49277,123.17467,154.43371,154.43371,2.7571,72.17606,11.87702,13.67011,19.35735,-99.299792,2780
090070001,01/08/2009,47,31,78,41,29,70,6,2,8,5,5,10,42,26,68,46,30,1,1,0,0,47,31,47,31,47,31,090070001,01/08/2009,18.30435,61.6741,16.21474,32.5795,25.01138,4.90258,0.81454,25.78547,43.92795,18.3074,27.60631,98.05616,63.40855,118.42511,109.09736,135.618,169.93586,169.93586,3.03076,45.70448,12.10143,12.21487,19.359004,-99.092622,2242
090130001,01/08/2009,11,8,19,10,8,18,1,0,1,0,4,4,11,4,15,11,8,0,0,0,0,11,8,11,8,11,8,090130001,01/08/2009,17.94243,63.87044,16.31812,31.91446,26.22202,4.60553,0.79942,25.77613,46.45797,20.77117,27.35071,98.47468,63.1577,118.3421,112.41001,145.06143,178.19814,178.19814,3.01792,51.49069,11.61538,13.76475,19.263462,-99.104913,2237
090120001,01/08/2009,14,10,24,13,8,21,1,2,3,5,4,9,9,6,15,14,10,0,0,0,0,14,10,14,10,14,10,090120001,01/08/2009,17.99325,62.36501,16.4084,29.94218,27.51733,4.61312,0.71316,24.33352,41.58179,17.29443,27.45971,97.46078,67.13636,112.99568,116.87981,125.0813,155.45847,155.45847,2.7345,56.40712,12.16166,13.13165,19.288275,-99.167125,2280
090150001,01/08/2009,18,14,32,12,13,25,6,1,7,7,0,7,11,14,25,18,14,0,0,1,0,18,14,18,14,18,14,090150001,01/08/2009,18.64199,61.05459,14.87456,34.88654,22.12927,6.30456,0.78722,24.58328,42.14018,17.60169,27.79752,97.97385,57.36635,141.63337,105.49384,115.53362,147.28061,147.28061,2.69798,62.60844,12.46983,11.81373,19.441646,-99.151884,2230
090090001,01/08/2009,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,090090001,01/08/2009,17.70427,65.69581,16.36685,31.45237,29.25145,3.28392,0.72723,24.57407,43.18878,18.70904,27.10422,99.50657,59.93232,115.00377,123.76456,136.73331,169.25696,169.25696,2.91608,41.77264,11.11667,14.6507,19.191249,-99.023371,2429
090110011,01/08/2009,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,090110011,01/08/2009,17.66559,65.81254,16.50614,31.37682,29.68617,2.89526,0.70124,24.39673,42.77517,18.47973,27.07568,99.58437,59.42013,114.19022,126.04304,136.09112,168.49769,168.49769,3.00286,37.42674,11.04436,14.69384,19.224778,-98.964944,2240
090110001,01/08/2009,5,5,10,5,4,9,0,1,1,1,4,5,4,1,5,5,5,0,0,0,0,5,5,5,5,5,5,090110001,01/08/2009,17.64762,66.22246,16.64512,30.761,31.05843,2.50113,0.74267,25.07026,44.0641,19.0963,27.03264,99.84963,60.69524,108.84644,129.88352,140.46515,173.33826,173.33826,2.95597,34.26682,11.0294,14.87514,19.270566,-99.004846,2249
090020001,01/09/2009,21,19,40,20,19,39,1,0,1,5,3,8,16,16,32,21,19,0,0,0,1,21,19,21,19,21,19,090020001,01/09/2009,17.65822,76.06296,18.29903,31.19372,21.91894,2.73498,0.86363,26.6644,41.20148,14.70445,25.57769,100,60.19456,114.98242,120.71145,190.90864,216.56492,216.56492,4.24554,54.28656,12.70675,30.80616,19.484102,-99.18436,2244
090140001,01/09/2009,5,4,9,4,4,8,1,0,1,1,0,1,4,4,8,5,4,0,0,0,0,5,4,5,4,5,4,090140001,01/09/2009,17.71111,75.32729,14.47662,27.05563,22.37242,3.45967,0.87117,28.33339,45.78472,17.53312,25.56371,100,55.69698,99.46595,137.11713,144.25499,177.19063,177.19063,3.83129,55.57583,12.94189,30.73001,19.371992,-99.157853,2238
